
2 7.10487e-05
2 7.15256e-06
2 6.91414e-06
2 6.91414e-06
2 7.15256e-06
2 6.91414e-06
2 8.10623e-06
2 0.000299931
2 1.09673e-05
2 5.96046e-06
2 5.00679e-06
2 5.96046e-06
2 5.00679e-06
2 5.00679e-06
2 4.76837e-06
2 0.000401974
2 6.91414e-06
2 2.86102e-06
2 3.09944e-06
2 2.14577e-06
2 2.14577e-06
2 3.09944e-06
2 3.09944e-06
2 2.86102e-06
2 1.90735e-06
2 3.09944e-06
2 3.09944e-06
2 2.14577e-06
2 1.90735e-06
2 3.09944e-06
2 3.09944e-06
2 1.90735e-06
2 5.96046e-06
2 1.90735e-06
2 1.90735e-06
2 2.14577e-06
2 6.19888e-06
2 3.09944e-06
2 1.90735e-06
2 3.09944e-06
2 3.09944e-06
2 2.14577e-06
2 2.14577e-06
2 3.09944e-06
2 3.09944e-06
2 3.09944e-06
2 1.90735e-06
2 2.86102e-06
2 2.86102e-06
2 2.86102e-06
4 6.8903e-05
4 1.00136e-05
4 1.00136e-05
4 1.00136e-05
4 1.40667e-05
4 9.05991e-06
4 1.00136e-05
4 0.000373125
4 8.82149e-06
4 6.19888e-06
4 6.91414e-06
4 5.96046e-06
4 6.91414e-06
4 5.96046e-06
4 1.3113e-05
4 0.000184059
4 9.05991e-06
4 3.8147e-06
4 4.05312e-06
4 4.05312e-06
4 3.09944e-06
4 3.8147e-06
4 3.8147e-06
4 4.05312e-06
4 4.05312e-06
4 4.05312e-06
4 4.05312e-06
4 4.05312e-06
4 4.05312e-06
4 3.09944e-06
4 4.05312e-06
4 4.05312e-06
4 3.09944e-06
4 4.05312e-06
4 4.05312e-06
4 3.8147e-06
4 2.86102e-06
4 4.05312e-06
4 4.05312e-06
4 4.05312e-06
4 4.05312e-06
4 4.05312e-06
4 3.8147e-06
4 4.05312e-06
4 4.05312e-06
4 3.8147e-06
4 4.05312e-06
4 4.05312e-06
4 4.05312e-06
4 4.05312e-06
8 7.51019e-05
8 2.21729e-05
8 1.81198e-05
8 1.69277e-05
8 1.5974e-05
8 1.69277e-05
8 1.5974e-05
8 0.000426054
8 1.5974e-05
8 1.88351e-05
8 1.28746e-05
8 1.28746e-05
8 1.38283e-05
8 1.38283e-05
8 1.3113e-05
8 0.000500917
8 1.88351e-05
8 1.09673e-05
8 1.09673e-05
8 1.09673e-05
8 1.09673e-05
8 1.09673e-05
8 1.09673e-05
8 1.09673e-05
8 1.09673e-05
8 1.09673e-05
8 1.00136e-05
8 1.09673e-05
8 1.09673e-05
8 1.09673e-05
8 1.69277e-05
8 1.09673e-05
8 1.09673e-05
8 2.09808e-05
8 1.50204e-05
8 1.09673e-05
8 1.19209e-05
8 1.28746e-05
8 1.38283e-05
8 1.09673e-05
8 1.09673e-05
8 1.38283e-05
8 1.09673e-05
8 1.09673e-05
8 1.09673e-05
8 1.09673e-05
8 1.09673e-05
8 1.09673e-05
8 1.09673e-05
8 1.12057e-05
16 0.00012207
16 2.5034e-05
16 2.38419e-05
16 2.09808e-05
16 2.09808e-05
16 2.09808e-05
16 2.21729e-05
16 0.000680923
16 2.00272e-05
16 2.5034e-05
16 2.59876e-05
16 2.5034e-05
16 2.69413e-05
16 2.40803e-05
16 2.71797e-05
16 0.000501871
16 2.28882e-05
16 2.21729e-05
16 2.6226e-05
16 2.21729e-05
16 2.59876e-05
16 2.19345e-05
16 2.09808e-05
16 1.78814e-05
16 2.19345e-05
16 2.21729e-05
16 2.90871e-05
16 2.69413e-05
16 2.19345e-05
16 2.5034e-05
16 2.19345e-05
16 2.69413e-05
16 2.38419e-05
16 2.69413e-05
16 2.21729e-05
16 2.19345e-05
16 2.19345e-05
16 2.19345e-05
16 2.09808e-05
16 2.09808e-05
16 2.19345e-05
16 3.79086e-05
16 2.21729e-05
16 2.21729e-05
16 2.19345e-05
16 2.21729e-05
16 2.28882e-05
16 2.09808e-05
16 2.21729e-05
16 2.00272e-05
