
2 0.000102997
2 1.3113e-05
2 1.3113e-05
2 0.000332117
2 2.59876e-05
2 7.15256e-06
2 7.15256e-06
2 6.91414e-06
2 7.15256e-06
2 6.91414e-06
2 6.91414e-06
2 7.15256e-06
2 1.09673e-05
2 6.91414e-06
2 7.15256e-06
2 6.91414e-06
2 6.91414e-06
2 2.7895e-05
2 8.10623e-06
2 7.15256e-06
2 6.91414e-06
2 1.19209e-05
2 1.09673e-05
2 6.91414e-06
2 6.91414e-06
2 7.15256e-06
2 6.91414e-06
2 7.15256e-06
2 5.96046e-06
2 6.91414e-06
2 1.40667e-05
2 2.00272e-05
2 8.10623e-06
2 5.00679e-06
2 5.00679e-06
2 4.05312e-06
2 5.00679e-06
2 5.00679e-06
2 5.00679e-06
2 5.00679e-06
2 5.00679e-06
2 5.00679e-06
2 5.00679e-06
2 5.00679e-06
2 7.86781e-06
2 5.00679e-06
2 5.00679e-06
2 5.00679e-06
2 5.96046e-06
2 4.05312e-06
4 0.000121832
4 1.90735e-05
4 1.40667e-05
4 0.00037694
4 2.98023e-05
4 9.77516e-06
4 1.40667e-05
4 1.28746e-05
4 9.5129e-05
4 1.40667e-05
4 9.05991e-06
4 1.21593e-05
4 2.09808e-05
4 1.21593e-05
4 1.3113e-05
4 5.22137e-05
4 1.50204e-05
4 2.09808e-05
4 0.000100136
4 9.05991e-06
4 2.7895e-05
4 3.60012e-05
4 0.000101089
4 4.91142e-05
4 7.86781e-06
4 1.3113e-05
4 1.40667e-05
4 5.10216e-05
4 1.28746e-05
4 1.19209e-05
4 1.21593e-05
4 2.31266e-05
4 9.05991e-06
4 5.96046e-06
4 5.96046e-06
4 5.00679e-06
4 6.19888e-06
4 6.19888e-06
4 7.15256e-06
4 6.19888e-06
4 5.96046e-06
4 4.76837e-06
4 5.96046e-06
4 5.96046e-06
4 5.96046e-06
4 5.96046e-06
4 5.00679e-06
4 6.91414e-06
4 5.96046e-06
4 5.96046e-06
8 0.000158072
8 2.69413e-05
8 2.21729e-05
8 0.000458002
8 3.69549e-05
8 1.71661e-05
8 1.5974e-05
8 1.69277e-05
8 2.19345e-05
8 2.09808e-05
8 2.00272e-05
8 2.5034e-05
8 3.50475e-05
8 1.62125e-05
8 1.5974e-05
8 1.50204e-05
8 2.7895e-05
8 5.38826e-05
8 2.00272e-05
8 1.5974e-05
8 1.4782e-05
8 1.50204e-05
8 4.19617e-05
8 1.97887e-05
8 2.00272e-05
8 2.00272e-05
8 1.69277e-05
8 1.88351e-05
8 1.97887e-05
8 2.19345e-05
8 1.50204e-05
8 4.29153e-05
8 2.19345e-05
8 1.40667e-05
8 1.28746e-05
8 1.28746e-05
8 1.19209e-05
8 1.40667e-05
8 1.28746e-05
8 1.28746e-05
8 1.3113e-05
8 1.69277e-05
8 1.28746e-05
8 1.28746e-05
8 1.19209e-05
8 1.21593e-05
8 1.28746e-05
8 1.69277e-05
8 1.50204e-05
8 1.4782e-05
16 0.000211
16 3.00407e-05
16 2.88486e-05
16 0.000700951
16 0.00127888
16 6.10352e-05
16 6.50883e-05
16 6.29425e-05
16 8.98838e-05
16 9.01222e-05
16 8.67844e-05
16 5.79357e-05
16 5.91278e-05
16 8.98838e-05
16 9.29832e-05
16 6.69956e-05
16 8.10623e-05
16 0.000100851
16 8.10623e-05
16 8.10623e-05
16 5.60284e-05
16 5.48363e-05
16 6.10352e-05
16 7.79629e-05
16 7.00951e-05
16 8.51154e-05
16 7.48634e-05
16 8.10623e-05
16 5.6982e-05
16 0.000255108
16 5.6982e-05
16 0.000149012
16 8.4877e-05
16 1.90735e-05
16 2.28882e-05
16 1.90735e-05
16 1.78814e-05
16 1.90735e-05
16 1.88351e-05
16 2.00272e-05
16 1.88351e-05
16 1.81198e-05
16 1.81198e-05
16 1.88351e-05
16 2.21729e-05
16 2.00272e-05
16 2.09808e-05
16 2.38419e-05
16 2.59876e-05
16 1.90735e-05
