10000 1 0.191327
10000 2 0.257093
10000 3 0.310028
10000 4 0.382389
10000 5 0.627598
10000 6 0.733761
10000 7 0.919814
10000 8 1.03374
10000 9 1.19856
10000 10 1.31159
