10000 1 0.069704
10000 2 0.045155
10000 3 0.033753
10000 4 0.049763
10000 5 0.035177
10000 6 0.037691
10000 7 0.037895
10000 8 0.039226
10000 9 0.040726
10000 10 0.042564
