10000 1 0.061442
10000 2 0.042102
10000 3 0.038975
10000 4 0.02952
10000 5 0.030531
10000 6 0.031565
10000 7 0.029949
10000 8 0.031781
10000 9 0.031917
10000 10 0.030857
