10000 1 0.065388
10000 2 0.042249
10000 3 0.030814
10000 4 0.034946
10000 5 0.02958
10000 6 0.031615
10000 7 0.02993
10000 8 0.029873
10000 9 0.029831
10000 10 0.031333
