10000 1 0.061214
10000 2 0.042563
10000 3 0.038993
10000 4 0.029567
10000 5 0.030651
10000 6 0.030614
10000 7 0.029885
10000 8 0.031121
10000 9 0.032801
10000 10 0.034423
